1.67,1.106781595
1.68,1.109614241
1.69,1.112333331
1.7,1.114939864
1.71,1.117434869
1.72,1.119819409
1.73,1.122094578
1.74,1.124261498
1.75,1.126321323
1.76,1.128275233
1.77,1.130124433
1.78,1.131870158
1.79,1.133513663
1.8,1.13505623
1.81,1.136499161
1.82,1.137843783
1.83,1.139091439
1.84,1.140243494
1.85,1.141301331
1.86,1.142266352
1.87,1.143139973
1.88,1.143923627
1.89,1.144618761
1.9,1.145226835
1.91,1.145749323
1.92,1.14618771
1.93,1.146543491
1.94,1.146818173
1.95,1.14701327
1.96,1.147130305
1.97,1.147170808
1.98,1.147136315
1.99,1.147028367
2,1.146848512
2.01,1.146598299
2.02,1.146279282
2.03,1.145893016
2.04,1.145441058
2.05,1.144924967
2.06,1.144346298
2.07,1.14370661
2.08,1.143007458
2.09,1.142250394
2.1,1.141436968
2.11,1.140568728
2.12,1.139647214
2.13,1.138673964
2.14,1.13765051
2.15,1.136578376
2.16,1.135459082
2.17,1.134294138
2.18,1.133085047
2.19,1.131833304
2.2,1.130540394
2.21,1.129207793
2.22,1.127836967
2.23,1.126429369
2.24,1.124986444
2.25,1.123509624
2.26,1.122000328
2.27,1.120459964
2.28,1.118889927
2.29,1.117291596
2.3,1.11566634
2.31,1.114015511
2.32,1.112340447
2.33,1.110642472
2.34,1.108922893
2.35,1.107183004
2.36,1.105424081
2.37,1.103647384
2.38,1.101854156
2.39,1.100045626
2.4,1.098223002
2.41,1.096387477
2.42,1.094540226
2.43,1.092682407
2.44,1.090815158
2.45,1.088939601
2.46,1.087056838
2.47,1.085167954
2.48,1.083274013
2.49,1.081376062
2.5,1.079475128
2.51,1.077572221
2.52,1.075668329
2.53,1.073764422
2.54,1.07186145
2.55,1.069960345
2.56,1.068062017
2.57,1.066167358
2.58,1.06427724
2.59,1.062392516
2.6,1.060514018
2.61,1.058642558
2.62,1.05677893
2.63,1.054923908
2.64,1.053078243
2.65,1.051242671
2.66,1.049417906
2.67,1.047604641
2.68,1.045803552
2.69,1.044015294
2.7,1.042240503
2.71,1.040479796
2.72,1.038733769
2.73,1.037003
2.74,1.035288049
2.75,1.033589454
2.76,1.031907738
2.77,1.030243401
2.78,1.028596928
2.79,1.026968783
2.8,1.025359414
2.81,1.023769247
2.82,1.022198693
2.83,1.020648145
2.84,1.019117977
2.85,1.017608547
2.86,1.016120192
2.87,1.014653237
2.88,1.013207985
2.89,1.011784725
2.9,1.01038373
2.91,1.009005253
2.92,1.007649534
2.93,1.006316796
2.94,1.005007246
2.95,1.003721075
2.96,1.002458459
2.97,1.001219558
2.98,1.000004519
2.99,0.998813472
3,0.997646533
3.01,0.996503806
3.02,0.995385377
3.03,0.994291322
3.04,0.9932217
3.05,0.99217656
3.06,0.991155934
3.07,0.990159846
3.08,0.989188302
3.09,0.988241301
3.1,0.987318825
3.11,0.986420848
3.12,0.98554733
3.13,0.98469822
3.14,0.983873457
3.15,0.983072968
3.16,0.98229667
3.17,0.981544469
3.18,0.980816262
3.19,0.980111935
3.2,0.979431364
3.21,0.978774419
3.22,0.978140956
3.23,0.977530825
3.24,0.976943868
3.25,0.976379916
3.26,0.975838795
3.27,0.975320321
3.28,0.974824303
3.29,0.974350542
3.3,0.973898834
3.31,0.973468966
3.32,0.973060719
3.33,0.972673868
3.34,0.972308181
3.35,0.97196342
3.36,0.971639344
3.37,0.971335703
3.38,0.971052243
3.39,0.970788706
3.4,0.970544829
3.41,0.970320343
3.42,0.970114976
3.43,0.969928452
3.44,0.96976049
3.45,0.969610807
3.46,0.969479114
3.47,0.969365123
3.48,0.969268538
3.49,0.969189064
3.5,0.969126401
3.51,0.969080248
3.52,0.969050301
3.53,0.969036255
3.54,0.969037803
3.55,0.969054634
3.56,0.969086438
3.57,0.969132904
3.58,0.969193719
3.59,0.969268568
3.6,0.969357136
3.61,0.96945911
3.62,0.969574173
3.63,0.969702009
3.64,0.969842302
3.65,0.969994737
3.66,0.970158998
3.67,0.970334769
3.68,0.970521736
3.69,0.970719585
3.7,0.970928004
3.71,0.971146678
3.72,0.971375298
3.73,0.971613554
3.74,0.971861137
3.75,0.972117739
3.76,0.972383056
3.77,0.972656785
3.78,0.972938622
3.79,0.973228268
3.8,0.973525425
3.81,0.973829798
3.82,0.974141093
3.83,0.97445902
3.84,0.974783289
3.85,0.975113615
3.86,0.975449714
3.87,0.975791306
3.88,0.976138113
3.89,0.976489861
3.9,0.976846277
3.91,0.977207093
3.92,0.977572043
3.93,0.977940864
3.94,0.978313299
3.95,0.97868909
3.96,0.979067986
3.97,0.979449737
3.98,0.979834098
3.99,0.980220828
4,0.980609688
4.01,0.981000443
4.02,0.981392863
4.03,0.98178672
4.04,0.982181791
4.05,0.982577857
4.06,0.982974702
4.07,0.983372114
4.08,0.983769885
4.09,0.984167812
4.1,0.984565694
4.11,0.984963335
4.12,0.985360544
4.13,0.985757132
4.14,0.986152915
4.15,0.986547714
4.16,0.986941352
4.17,0.987333658
4.18,0.987724464
4.19,0.988113607
4.2,0.988500926
4.21,0.988886266
4.22,0.989269476
4.23,0.989650407
4.24,0.990028918
4.25,0.990404868
4.26,0.990778121
4.27,0.991148548
4.28,0.99151602
4.29,0.991880413
4.3,0.992241609
4.31,0.992599493
4.32,0.992953952
4.33,0.993304878
4.34,0.993652169
4.35,0.993995725
4.36,0.994335449
4.37,0.994671248
4.38,0.995003035
4.39,0.995330725
4.4,0.995654237
4.41,0.995973493
4.42,0.99628842
4.43,0.996598947
4.44,0.996905008
4.45,0.997206539
4.46,0.997503482
4.47,0.997795781
4.48,0.998083381
4.49,0.998366235
4.5,0.998644296
4.51,0.998917522
4.52,0.999185872
4.53,0.999449311
4.54,0.999707806
4.55,0.999961326
4.56,1.000209844
4.57,1.000453337
4.58,1.000691784
4.59,1.000925166
4.6,1.001153469
4.61,1.001376679
4.62,1.001594788
4.63,1.001807787
4.64,1.002015674
4.65,1.002218446
4.66,1.002416104
4.67,1.002608652
4.68,1.002796096
4.69,1.002978443
4.7,1.003155705
4.71,1.003327894
4.72,1.003495026
4.73,1.003657119
4.74,1.003814191
4.75,1.003966264
4.76,1.004113362
4.77,1.004255512
4.78,1.004392739
4.79,1.004525075
4.8,1.00465255
4.81,1.004775197
4.82,1.004893052
4.83,1.00500615
4.84,1.005114531
4.85,1.005218234
4.86,1.0053173
4.87,1.005411772
4.88,1.005501694
4.89,1.005587112
4.9,1.005668073
4.91,1.005744624
4.92,1.005816816
4.93,1.005884699
4.94,1.005948324
4.95,1.006007745
4.96,1.006063015
4.97,1.00611419
4.98,1.006161324
4.99,1.006204475
5,1.0062437
5.01,1.006279057
5.02,1.006310606
5.03,1.006338406
5.04,1.006362518
5.05,1.006383003
5.06,1.006399923
5.07,1.006413339
5.08,1.006423315
5.09,1.006429913
5.1,1.006433198
5.11,1.006433233
5.12,1.006430083
5.13,1.006423812
5.14,1.006414486
5.15,1.006402168
5.16,1.006386926
5.17,1.006368823
5.18,1.006347926
5.19,1.006324301
5.2,1.006298013
5.21,1.006269127
5.22,1.00623771
5.23,1.006203828
5.24,1.006167545
5.25,1.006128928
5.26,1.006088041
5.27,1.00604495
5.28,1.00599972
5.29,1.005952416
5.3,1.005903102
5.31,1.005851842
5.32,1.0057987
5.33,1.005743741
5.34,1.005687026
5.35,1.005628619
5.36,1.005568582
5.37,1.005506977
5.38,1.005443866
5.39,1.005379311
5.4,1.00531337
5.41,1.005246105
5.42,1.005177575
5.43,1.005107839
5.44,1.005036955
5.45,1.004964982
5.46,1.004891976
5.47,1.004817994
5.48,1.004743092
5.49,1.004667325
5.5,1.004590748
5.51,1.004513414
5.52,1.004435378
5.53,1.004356692
5.54,1.004277407
5.55,1.004197574
5.56,1.004117244
5.57,1.004036467
5.58,1.003955292
5.59,1.003873765
5.6,1.003791936
5.61,1.003709849
5.62,1.003627552
5.63,1.003545089
5.64,1.003462503
5.65,1.003379839
5.66,1.003297139
5.67,1.003214444
5.68,1.003131795
5.69,1.003049233
5.7,1.002966796
5.71,1.002884522
5.72,1.00280245
5.73,1.002720616
5.74,1.002639056
5.75,1.002557804
5.76,1.002476895
5.77,1.002396362
5.78,1.002316237
5.79,1.002236552
5.8,1.002157338
5.81,1.002078625
5.82,1.002000441
5.83,1.001922815
5.84,1.001845775
5.85,1.001769346
5.86,1.001693555
5.87,1.001618426
5.88,1.001543984
5.89,1.001470251
5.9,1.001397251
5.91,1.001325004
5.92,1.001253532
5.93,1.001182855
5.94,1.001112992
5.95,1.001043961
5.96,1.000975781
5.97,1.000908467
5.98,1.000842037
5.99,1.000776505
6,1.000711886
6.01,1.000648195
6.02,1.000585444
6.03,1.000523645
6.04,1.000462811
6.05,1.000402953
6.06,1.00034408
6.07,1.000286203
6.08,1.00022933
6.09,1.00017347
6.1,1.00011863
6.11,1.000064817
6.12,1.000012038
6.13,0.999960298
6.14,0.999909602
6.15,0.999859954
6.16,0.999811359
6.17,0.99976382
6.18,0.999717339
6.19,0.999671918
6.2,0.999627559
6.21,0.999584263
6.22,0.999542029
6.23,0.999500859
6.24,0.999460751
6.25,0.999421704
6.26,0.999383717
6.27,0.999346787
6.28,0.999310911
6.29,0.999276087
6.3,0.999242311
6.31,0.999209579
6.32,0.999177886
6.33,0.999147228
6.34,0.999117599
6.35,0.999088993
6.36,0.999061405
6.37,0.999034828
6.38,0.999009254
6.39,0.998984678
6.4,0.998961091
6.41,0.998938485
6.42,0.998916852
6.43,0.998896184
6.44,0.998876471
6.45,0.998857705
6.46,0.998839876
6.47,0.998822974
6.48,0.998806989
6.49,0.998791912
6.5,0.998777731
6.51,0.998764436
6.52,0.998752016
6.53,0.99874046
6.54,0.998729756
6.55,0.998719892
6.56,0.998710858
6.57,0.99870264
6.58,0.998695228
6.59,0.998688608
6.6,0.998682769
6.61,0.998677697
6.62,0.99867338
6.63,0.998669805
6.64,0.99866696
6.65,0.998664831
6.66,0.998663404
6.67,0.998662668
6.68,0.998662608
6.69,0.998663212
6.7,0.998664465
6.71,0.998666355
6.72,0.998668867
6.73,0.998671989
6.74,0.998675706
6.75,0.998680005
6.76,0.998684872
6.77,0.998690294
6.78,0.998696257
6.79,0.998702747
6.8,0.998709751
6.81,0.998717255
6.82,0.998725245
6.83,0.998733708
6.84,0.99874263
6.85,0.998751998
6.86,0.998761798
6.87,0.998772017
6.88,0.998782642
6.89,0.998793659
6.9,0.998805055
6.91,0.998816817
6.92,0.998828931
6.93,0.998841385
6.94,0.998854167
6.95,0.998867262
6.96,0.998880659
6.97,0.998894345
6.98,0.998908306
6.99,0.998922532
7,0.99893701
7.01,0.998951727
7.02,0.998966671
7.03,0.998981832
7.04,0.998997196
7.05,0.999012752
7.06,0.999028488
7.07,0.999044394
7.08,0.999060459
7.09,0.99907667
7.1,0.999093017
7.11,0.999109489
7.12,0.999126077
7.13,0.999142768
7.14,0.999159553
7.15,0.999176422
7.16,0.999193364
7.17,0.99921037
7.18,0.999227431
7.19,0.999244536
7.2,0.999261676
7.21,0.999278842
7.22,0.999296026
7.23,0.999313217
7.24,0.999330409
7.25,0.999347591
7.26,0.999364756
7.27,0.999381895
7.28,0.999399001
7.29,0.999416066
7.3,0.999433082
7.31,0.999450042
7.32,0.999466938
7.33,0.999483763
7.34,0.999500511
7.35,0.999517175
7.36,0.999533747
7.37,0.999550222
7.38,0.999566594
7.39,0.999582856
7.4,0.999599002
7.41,0.999615027
7.42,0.999630925
7.43,0.999646692
7.44,0.999662321
7.45,0.999677807
7.46,0.999693147
7.47,0.999708335
7.48,0.999723366
7.49,0.999738236
7.5,0.999752942
7.51,0.999767479
7.52,0.999781843
7.53,0.999796031
7.54,0.999810038
7.55,0.999823863
7.56,0.9998375
7.57,0.999850949
7.58,0.999864204
7.59,0.999877265
7.6,0.999890127
7.61,0.999902789
7.62,0.999915249
7.63,0.999927504
7.64,0.999939552
7.65,0.999951391
7.66,0.999963021
7.67,0.999974438
7.68,0.999985641
7.69,0.99999663
7.7,1.000007403
7.71,1.000017959
7.72,1.000028297
7.73,1.000038417
7.74,1.000048317
7.75,1.000057997
7.76,1.000067457
7.77,1.000076696
7.78,1.000085714
7.79,1.000094511
7.8,1.000103087
7.81,1.000111442
7.82,1.000119577
7.83,1.000127491
7.84,1.000135185
7.85,1.000142661
7.86,1.000149917
7.87,1.000156956
7.88,1.000163778
7.89,1.000170383
7.9,1.000176773
7.91,1.00018295
7.92,1.000188913
7.93,1.000194665
7.94,1.000200207
7.95,1.000205539
7.96,1.000210665
7.97,1.000215584
7.98,1.0002203
7.99,1.000224813
8,1.000229125
8.01,1.000233239
8.02,1.000237156
8.03,1.000240878
8.04,1.000244406
8.05,1.000247744
8.06,1.000250894
8.07,1.000253856
8.08,1.000256635
8.09,1.000259231
8.1,1.000261648
8.11,1.000263887
8.12,1.000265951
8.13,1.000267843
8.14,1.000269564
8.15,1.000271118
8.16,1.000272508
8.17,1.000273734
8.18,1.000274801
8.19,1.000275711
8.2,1.000276466
8.21,1.00027707
8.22,1.000277524
8.23,1.000277832
8.24,1.000277997
8.25,1.00027802
8.26,1.000277906
8.27,1.000277656
8.28,1.000277273
8.29,1.000276761
8.3,1.000276122
8.31,1.00027536
8.32,1.000274475
8.33,1.000273473
8.34,1.000272355
8.35,1.000271124
8.36,1.000269784
8.37,1.000268336
8.38,1.000266784
8.39,1.000265131
8.4,1.00026338
8.41,1.000261533
8.42,1.000259592
8.43,1.000257562
8.44,1.000255445
8.45,1.000253243
8.46,1.000250959
8.47,1.000248596
8.48,1.000246157
8.49,1.000243644
8.5,1.000241061
8.51,1.000238409
8.52,1.000235692
8.53,1.000232912
8.54,1.000230072
8.55,1.000227174
8.56,1.000224221
8.57,1.000221215
8.58,1.00021816
8.59,1.000215057
8.6,1.000211909
8.61,1.000208718
8.62,1.000205488
8.63,1.000202219
8.64,1.000198915
8.65,1.000195578
8.66,1.000192211
8.67,1.000188815
8.68,1.000185392
8.69,1.000181946
8.7,1.000178478
8.71,1.00017499
8.72,1.000171485
8.73,1.000167964
8.74,1.00016443
8.75,1.000160884
8.76,1.000157329
8.77,1.000153766
8.78,1.000150198
8.79,1.000146626
8.8,1.000143053
8.81,1.000139479
8.82,1.000135907
8.83,1.000132338
8.84,1.000128775
8.85,1.000125218
8.86,1.00012167
8.87,1.000118132
8.88,1.000114605
8.89,1.000111092
8.9,1.000107593
8.91,1.00010411
8.92,1.000100645
8.93,1.000097198
8.94,1.000093772
8.95,1.000090366
8.96,1.000086984
8.97,1.000083626
8.98,1.000080292
8.99,1.000076985
9,1.000073706
9.01,1.000070454
9.02,1.000067232
9.03,1.000064041
9.04,1.000060881
9.05,1.000057754
9.06,1.00005466
9.07,1.0000516
9.08,1.000048576
9.09,1.000045587
9.1,1.000042635
9.11,1.00003972
9.12,1.000036843
9.13,1.000034005
9.14,1.000031206
9.15,1.000028447
9.16,1.000025729
9.17,1.000023052
9.18,1.000020416
9.19,1.000017823
9.2,1.000015272
9.21,1.000012764
9.22,1.000010299
9.23,1.000007878
9.24,1.000005501
9.25,1.000003169
9.26,1.000000881
9.27,0.999998638
9.28,0.99999644
9.29,0.999994287
9.3,0.99999218
9.31,0.999990118
9.32,0.999988102
9.33,0.999986132
9.34,0.999984208
9.35,0.999982329
9.36,0.999980497
9.37,0.999978711
9.38,0.99997697
9.39,0.999975275
9.4,0.999973627
9.41,0.999972023
9.42,0.999970466
9.43,0.999968954
9.44,0.999967487
9.45,0.999966065
9.46,0.999964689
9.47,0.999963357
9.48,0.999962069
9.49,0.999960826
9.5,0.999959627
9.51,0.999958471
9.52,0.999957359
9.53,0.99995629
9.54,0.999955264
9.55,0.999954281
9.56,0.999953339
9.57,0.999952439
9.58,0.999951581
9.59,0.999950763
9.6,0.999949987
9.61,0.99994925
9.62,0.999948553
9.63,0.999947895
9.64,0.999947276
9.65,0.999946695
9.66,0.999946153
9.67,0.999945647
9.68,0.999945179
9.69,0.999944747
9.7,0.999944351
9.71,0.99994399
9.72,0.999943664
9.73,0.999943373
9.74,0.999943115
9.75,0.999942891
9.76,0.999942699
9.77,0.99994254
9.78,0.999942412
9.79,0.999942315
9.8,0.999942248
9.81,0.999942212
9.82,0.999942205
9.83,0.999942226
9.84,0.999942276
9.85,0.999942353
9.86,0.999942458
9.87,0.999942588
9.88,0.999942745
9.89,0.999942927
9.9,0.999943133
9.91,0.999943364
9.92,0.999943618
9.93,0.999943894
9.94,0.999944194
9.95,0.999944515
9.96,0.999944856
9.97,0.999945219
9.98,0.999945601
9.99,0.999946003
10,0.999946424
